gene_name,task,celltype,coeff
CTSC,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.016186866392668545
CTSD,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
CTSH,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
CTSW,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.4846574961092103
CX3CR1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
CXCR4,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
CXXC5,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
DAB2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
DDX24,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
DDX5,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.094157713826755
DEK,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
DEPDC1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
DGKZ,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
DIAPH3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
DLGAP5,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
DNAJB1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
DNAJC9,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
DPP4,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
DSTN,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
DTHD1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
DTL,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
DUSP1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
DUSP2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
DUSP4,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
DUT,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
E2F1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
E2F3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
E2F8,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
EEF1A1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
EFHD2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.12933840301856403
EIF3E,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
ELF1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
ELK3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
ELOVL5,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
EOMES,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
EPHA4,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
EPHX2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
EPSTI1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
ERN1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.04713767906293482
EVI2B,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
EXO1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
F2R,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.010212978354410778
F5,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
FAM111B,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
FANK1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
FBXL16,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
FCER1G,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
FCGR3A,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.4961217191970546
FCMR,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
FCRL3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.04843258675842715
FCRL6,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.08074416911788584
FGFBP2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
FHIT,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
FKBP11,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
FKBP1A,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
FOS,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
FOSL2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
FOXP1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
FOXP3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
FRY,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
FTL,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
FXYD5,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.05587158416475128
FYB1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
FYN,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
GADD45A,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
GAPDH,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.03992892101841684
GATA3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
GBP2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
GBP5,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.04006963237220194
GCSAM,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
GMFG,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
GNAQ,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
GNLY,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
GPKOW,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.011763683597354087
GPR183,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
GPR65,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
GSTK1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
GYPC,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
GZMA,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
GZMB,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.10212343663761728
GZMH,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
GZMK,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.04129975135841167
GZMM,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
HAGHL,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
HCST,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.032000398696682884
HELLS,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
HJURP,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
HLA-A,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
HLA-C,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
HLA-DMA,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
HLA-DPA1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.08160847062955447
HLA-DPB1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.03055854381853098
HLA-DQA1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
HMGB2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.06145246871588332
HMGN2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
HOPX,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
ICA1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
ID2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
ID3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
IER2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.039219618450291656
IFITM2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
IFNG,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
IFNG-AS1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.00487002133032389
IFNGR1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.10963578579210623
IGFBP7,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
IKZF2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.25384796757892375
IKZF3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
IL10RA,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
IL18R1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
IL2RA,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
IL2RB,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
IL32,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
IL7R,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.24584276105147182
INPP4B,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
ISG20,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
ITGA1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
ITGB1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
ITGB2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
ITM2A,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.1372032876386643
ITM2B,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
ITM2C,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
JUNB,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
KDSR,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
KIF14,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
KIF15,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
KIF23,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
KIF4A,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
KIF5C,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
KLF2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0073133031656874795
KLF6,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
KLRB1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.25717849516777275
KLRC1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0015369110976543123
KLRC2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.18298321535570428
KLRD1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,1.10864601010896
KLRF1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
KLRG1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
KRT1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
LAIR2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
LAPTM5,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.051686162043601235
LAT,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
LBH,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.12451366681963526
LDHB,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
LEF1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.06383821690247841
LGALS1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
LGALS9,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
LIMD2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
LIMS1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.08203485292583154
LINC01550,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
LINC02084,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.04338932719346927
LMCD1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
LMO7,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
LPAR6,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
LRRN3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
LTB,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
LYAR,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
LYST,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MAF,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.16964443680755328
MAL,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MALAT1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MAML2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MAP3K1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MCM10,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MCM3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.009555859206116176
MCM4,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MCM7,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MELK,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MIAT,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MKI67,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MS4A1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MSN,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.17695772501056536
MT-ATP6,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MT-CO1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MT-CO2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MT-CO3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MT-CYB,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MT-ND1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MT-ND2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.13077259327104074
MT-ND3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MT-ND4,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MT-ND5,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MT2A,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MYBL1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MYC,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MYL12B,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
MYL6B,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
NABP1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
NACA,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
NAP1L1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
NASP,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
NCAM1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
NCR3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.16215972229400377
NEAT1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
NEFL,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
NEIL3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
NELL2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.20101343181158343
NIN,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
NKG7,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
NOG,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
NOSIP,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
NPDC1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.13883021893831277
NT5C,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
NT5E,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
NUCB2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
NUDT1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
NUSAP1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
OCIAD2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
ODF2L,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
OPTN,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
OSM,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
OTULINL,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
OXNAD1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PACS1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.002429047561602632
PAG1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PAQR4,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PARP8,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PASK,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.12245066316145027
PBK,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PCLAF,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PCNA,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PDCD4,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PFN1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.15830162674666745
PGM2L1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PHACTR2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PIK3IP1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PKMYT1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PLEK,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PMAIP1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PNRC1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.038347683429166966
POLQ,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PPIA,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PPP2R5C,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PRDM1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.03469936150482452
PRF1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PRKCA,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PROK2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PTGER2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PTMS,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.10011561699539025
PTPN13,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
PYHIN1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RACK1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RBMS1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RBMS3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RCAN3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RGS1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.06310703859623323
RGS10,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RHOB,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RNASET2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.15778968915355956
RPL10,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL10A,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL13,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL18,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL18A,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL19,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL21,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL22,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL23,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL30,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL31,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL32,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL34,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL35A,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL36,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL38,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL41,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL5,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPL9,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPLP0,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.2031313545451865
RPLP1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPS12,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPS13,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPS14,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPS15A,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPS16,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPS2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.11001736619385552
RPS20,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.028830726248426138
RPS21,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPS23,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPS24,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPS25,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPS27,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPS28,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPS29,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPS3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPS3A,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RPS5,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.06266550437144448
RPS6,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
RTKN2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
S100A11,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.046425305999368026
S100A4,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.10306573773005093
S100A6,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
S100B,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
S1PR4,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
S1PR5,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SAMHD1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SARAF,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SATB1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SCML4,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SELL,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SERINC5,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SESN3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SH2D1A,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SH3BGRL3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SHMT2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SIPA1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SLC25A5,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SLC4A10,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SLFN5,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SMC2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SMC4,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SMS,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SNRPB,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.04123682237100848
SPC25,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SPON2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SPRY1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SPRY2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SRGN,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SRSF7,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
ST8SIA1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
STAM,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
STK17A,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
STMN1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
STT3B,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
SYTL2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TCF7,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TENT5C,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TESPA1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TGFB1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TGFBR3,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.0035912947189461466
TIAM1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TIGIT,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.15340630083056925
TIMP1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.015844826385837896
TK1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TMIGD2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TMPO,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TMSB10,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TMSB4X,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TNFRSF18,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.09210250648091825
TNFRSF1B,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.034927738545601286
TNFRSF4,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TNFSF13B,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TOB1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.04132967841665109
TOP2A,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TPI1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TPT1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.23047192134671335
TRABD2A,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TRAT1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,-0.10347818466046785
TRDC,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TRDV2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TRGC1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.017919546774823325
TRGC2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TRGV9,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TRIB2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TSHZ2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TSPAN18,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TSPAN2,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TTC39C,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TTC39C-AS1,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TUBA1B,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TUBB,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
TYMS,CD4TEM_CD8TEM_CD4CTL,CD8TEM,0.0
